5,37,7
5,38,20
5,39,7
5,40,8
5,41,1
5,42,16
5,43,3
5,44,14
5,45,17
5,46,18
5,47,2
5,48,14
5,49,9
5,50,12
6,1,7
6,2,11
6,3,4
6,4,18
6,5,7
6,7,19
6,8,8
6,9,4
6,10,7
6,11,5
6,12,12
6,13,1
6,14,4
6,15,10
6,16,11
6,17,5
6,18,9
6,19,2
6,20,18
6,21,17
6,22,19
6,23,4
6,24,11
6,25,12
6,26,13
6,27,2
6,28,14
6,29,10
6,30,10
6,31,8
6,32,7
6,33,12
6,34,8
6,35,16
6,36,16
6,37,4
6,38,10
6,39,16
6,40,15
6,41,18
6,42,2
6,43,12
6,44,17
6,45,4
6,46,12
6,47,4
6,48,16
6,49,10
6,50,2
7,1,17
7,2,3
7,3,6
7,4,17
7,5,2
7,6,11
7,8,16
7,9,11
7,10,10
7,11,5
7,12,15
7,13,18
7,14,15
7,15,7
7,16,6
7,17,5
7,18,20
7,19,10
7,20,19
7,21,5
7,22,9
7,23,5
7,24,18
7,25,10
7,26,14
7,27,2
7,28,1
7,29,16
7,30,19
7,31,5
7,32,8
7,33,10
7,34,7
7,35,5
7,36,3
7,37,14
7,38,17
7,39,9
7,40,6
7,41,17
7,42,2
7,43,10
7,44,1
7,45,2
7,46,4
7,47,11
7,48,10
7,49,4
7,50,14
8,1,11
8,2,6
8,3,20
8,4,17
8,5,14
8,6,20
8,7,6
8,9,3
8,10,16
8,11,10
8,12,12
8,13,11
8,14,20
8,15,14
8,16,7
8,17,14
8,18,3
8,19,20
8,20,19
8,21,15
8,22,16
8,23,14
8,24,15
8,25,1
8,26,16
8,27,3
8,28,8
8,29,16
8,30,14
8,31,7
8,32,6
8,33,2
8,34,7
8,35,7
8,36,19
8,37,6
8,38,3
8,39,8
8,40,3
8,41,14
8,42,18
8,43,2
8,44,1
8,45,1
8,46,20
8,47,19
8,48,3
8,49,5
8,50,20
9,1,9
9,2,6
9,3,1
9,4,10
9,5,19
9,6,18
9,7,14
9,8,4
9,10,15
9,11,10
9,12,12
9,13,16
9,14,19
9,15,13
9,16,12
9,17,3
9,18,19
9,19,16
9,20,18
9,21,6
9,22,13
9,23,2
9,24,13
9,25,11
9,26,4
9,27,8
9,28,5
9,29,3
9,30,7
9,31,8
9,32,18
9,33,20
9,34,11
9,35,7
9,36,5
9,37,2
9,38,7
9,39,20
9,40,16
9,41,19
9,42,17
9,43,8
9,44,18
9,45,15
9,46,14
9,47,20
9,48,9
9,49,7
9,50,12
10,1,13
10,2,16
10,3,9
10,4,15
10,5,2
10,6,18
10,7,17
10,8,13
10,9,20
10,11,2
10,12,5
10,13,19
10,14,9
10,15,4
10,16,9
10,17,5
10,18,14
10,19,7
10,20,19
10,21,11
10,22,5
10,23,18
10,24,10
10,25,15
10,26,1
10,27,1
10,28,4
10,29,16
10,30,12
10,31,4
10,32,7
10,33,6
10,34,18
10,35,18
10,36,19
10,37,10
10,38,13
10,39,10
10,40,8
10,41,16
10,42,3
10,43,15
10,44,17
10,45,13
10,46,10
10,47,12
10,48,8
10,49,11
10,50,12
11,1,6
11,2,4
11,3,12
11,4,11
11,5,12
11,6,7
11,7,19
11,8,5
11,9,10
11,10,14
11,12,5
11,13,1
11,14,20
11,15,2
11,16,5
11,17,4
11,18,16
11,19,11
11,20,6
11,21,9
11,22,3
11,23,5
11,24,19
11,25,14
11,26,3
11,27,8
11,28,20
11,29,13
11,30,20
11,31,11
11,32,8
11,33,19
11,34,14
11,35,16
11,36,15
11,37,5
11,38,13
11,39,13
11,40,7
11,41,17
11,42,12
11,43,19
11,44,12
11,45,3
11,46,18
11,47,5
11,48,7
11,49,5
11,50,19
12,1,9
12,2,11
12,3,17
12,4,16
12,5,19
12,6,14
12,7,4
12,8,10
12,9,5
12,10,18
12,11,13
12,13,2
12,14,2
12,15,17
12,16,15
12,17,6
12,18,19
12,19,17
12,20,15
12,21,2
12,22,20
12,23,9
12,24,5
12,25,13
12,26,7
12,27,2
12,28,6
12,29,12
12,30,14
12,31,2
12,32,6
12,33,8
12,34,10
12,35,14
12,36,14
12,37,7
12,38,20
12,39,6
12,40,17
12,41,7
12,42,7
12,43,18
12,44,5
12,45,2
12,46,5
12,47,16
12,48,3
12,49,14
12,50,8
13,1,2
13,2,8
13,3,9
13,4,18
13,5,19
13,6,20
13,7,6
13,8,2
13,9,14
13,10,6
13,11,2
13,12,13
13,14,9
13,15,9
13,16,10
13,17,11
13,18,14
13,19,5
13,20,5
13,21,16
13,22,13
13,23,19
13,24,19
13,25,1
13,26,2
13,27,17
13,28,13
13,29,18
13,30,18
13,31,2
13,32,1
13,33,18
13,34,6
13,35,15
13,36,6
13,37,13
13,38,18
13,39,17
13,40,20
13,41,4
13,42,6
13,43,18
13,44,9
13,45,14
13,46,6
13,47,18
13,48,13
13,49,14
13,50,13
14,1,14
14,2,19
14,3,5
14,4,12
14,5,12
14,6,20
14,7,17
14,8,4
14,9,11
14,10,1
14,11,16
14,12,8
14,13,10
14,15,19
14,16,6
14,17,8
14,18,6
14,19,8
14,20,14
14,21,7
14,22,10
14,23,11
14,24,4
14,25,20
14,26,15
14,27,2
14,28,8
14,29,16
14,30,6
14,31,9
14,32,11
14,33,11
14,34,9
14,35,10
14,36,3
14,37,13
14,38,8
14,39,3
14,40,15
14,41,2
14,42,17
14,43,12
14,44,10
14,45,5
14,46,3
14,47,20
14,48,13
14,49,12
14,50,7
15,1,15
15,2,18
15,3,12
15,4,3
15,5,18
15,6,12
15,7,6
15,8,7
15,9,11
15,10,4
15,11,13
15,12,7
15,13,1
15,14,16
15,16,17
15,17,1
15,18,20
15,19,1
15,20,20
15,21,12
15,22,10
15,23,4
15,24,7
15,25,20
15,26,4
15,27,2
15,28,4
15,29,9
15,30,9
15,31,18
15,32,9
15,33,7
15,34,14
15,35,6
15,36,6
15,37,16
15,38,2
15,39,16
15,40,6
15,41,12
15,42,9
15,43,1
15,44,15
15,45,18
15,46,11
15,47,17
15,48,18
15,49,2
15,50,13
16,1,4
16,2,13
16,3,13
16,4,15
16,5,9
16,6,6
16,7,11
16,8,8
16,9,5
16,10,20
16,11,19
16,12,10
16,13,12
16,14,14
16,15,10
16,17,17
16,18,17
16,19,5
16,20,10
16,21,14
16,22,7
16,23,14
16,24,4
16,25,1
16,26,2
16,27,17
16,28,6
16,29,2
16,30,14
16,31,6
16,32,17
16,33,17
16,34,19
16,35,10
16,36,12
16,37,3
16,38,5
16,39,10
16,40,7
16,41,20
16,42,16
16,43,6
16,44,15
16,45,14
16,46,7
16,47,3
16,48,1
16,49,13
16,50,19
17,1,7
17,2,2
17,3,18
17,4,8
17,5,8
17,6,19
17,7,4
17,8,17
17,9,4
17,10,18
17,11,14
17,12,12
17,13,7
17,14,11
17,15,4
17,16,13
17,18,17
17,19,4
17,20,4
17,21,17
17,22,20
17,23,1
17,24,2
17,25,6
17,26,17
17,27,18
17,28,9
17,29,18
17,30,7
17,31,11
17,32,12
17,33,12
17,34,10
17,35,1
17,36,7
17,37,2
17,38,20
17,39,15
17,40,2
17,41,4
17,42,10
17,43,13
17,44,13
17,45,15
17,46,11
17,47,18
17,48,10
17,49,17
17,50,13
18,1,17
18,2,2
18,3,15
18,4,18
18,5,7
18,6,10
18,7,8
18,8,12
18,9,3
18,10,10
18,11,5
18,12,17
18,13,16
18,14,19
18,15,8
18,16,6
18,17,11
18,19,15
18,20,2
18,21,8
18,22,4
18,23,16
18,24,2
18,25,9
18,26,1
18,27,8
18,28,10
18,29,6
18,30,5
18,31,2
18,32,9
18,33,7
18,34,16
18,35,20
18,36,2
18,37,11
18,38,15
18,39,8
18,40,3
18,41,13
18,42,5
18,43,9
18,44,13
18,45,8
18,46,19
18,47,6
18,48,7
18,49,17
18,50,15
19,1,15
19,2,11
19,3,20
19,4,5
19,5,12
19,6,13
19,7,13
19,8,15
19,9,7
19,10,6
19,11,14
19,12,12
19,13,18
19,14,18
19,15,13
19,16,9
19,17,1
19,18,4
19,20,20
19,21,14
19,22,9
19,23,1
19,24,7
19,25,2
19,26,13
19,27,11
19,28,15
19,29,10
19,30,3
19,31,11
19,32,6
19,33,2
19,34,9
19,35,19
19,36,5
19,37,11
19,38,13
19,39,19
19,40,12
19,41,8
19,42,8
19,43,17
19,44,7
19,45,14
19,46,4
19,47,3
19,48,5
19,49,8
19,50,3
20,1,7
20,2,5
20,3,16
20,4,11
20,5,18
20,6,9
20,7,12
20,8,11
20,9,14
20,10,10
20,11,4
20,12,20
20,13,8
20,14,2
20,15,11
20,16,2
20,17,19
20,18,13
20,19,18
20,21,11
20,22,13
20,23,11
20,24,20
20,25,2
20,26,5
20,27,15
20,28,17
20,29,8
20,30,18
20,31,17
20,32,12
20,33,11
20,34,16
20,35,5
20,36,15
20,37,8
20,38,11
20,39,6
20,40,15
20,41,20
20,42,19
20,43,3
20,44,8
20,45,10
20,46,18
20,47,3
20,48,1
20,49,6
20,50,10
21,1,16
21,2,8
21,3,5
21,4,9
21,5,8
21,6,6
21,7,15
21,8,16
21,9,13
21,10,2
21,11,20
21,12,19
21,13,12
21,14,4
21,15,11
21,16,12
21,17,7
21,18,16
21,19,1
21,20,15
21,22,9
21,23,3
21,24,11
21,25,10
21,26,2
21,27,4
21,28,7
21,29,3
21,30,14
21,31,17
21,32,12
21,33,18
21,34,8
21,35,6
21,36,18
21,37,8
21,38,13
21,39,6
21,40,4
21,41,15
21,42,2
21,43,17
21,44,19
21,45,4
21,46,8
21,47,4
21,48,18
21,49,14
21,50,12
22,1,17
22,2,10
22,3,2
22,4,4
22,5,12
22,6,16
22,7,2
22,8,11
22,9,3
22,10,13
22,11,2
22,12,2
22,13,12
22,14,4
22,15,17
22,16,16
22,17,12
22,18,17
22,19,18
22,20,13
22,21,17
22,23,8
22,24,3
22,25,7
22,26,4
22,27,20
22,28,8
22,29,2
22,30,4
22,31,19
22,32,14
22,33,6
22,34,17
22,35,3
22,36,20
22,37,1
22,38,19
22,39,18
22,40,20
22,41,7
22,42,5
22,43,10
22,44,18
22,45,19
22,46,14
22,47,9
22,48,15
22,49,19
22,50,20
23,1,2
23,2,3
23,3,4
23,4,19
23,5,8
23,6,10
23,7,4
23,8,16
23,9,1
23,10,6
23,11,1
23,12,18
23,13,12
23,14,14
23,15,7
23,16,6
23,17,15
23,18,2
23,19,16
23,20,19
23,21,20
23,22,15
23,24,5
23,25,5
23,26,4
23,27,3
23,28,19
23,29,8
23,30,9
23,31,18
23,32,2
23,33,7
23,34,16
23,35,2
23,36,19
23,37,16
23,38,5
23,39,6
23,40,16
23,41,17
23,42,14
23,43,10
23,44,6
23,45,15
23,46,6
23,47,2
23,48,1
23,49,13
23,50,19
24,1,8
24,2,13
24,3,3
24,4,18
24,5,2
24,6,10
24,7,17
24,8,10
24,9,20
24,10,19
24,11,8
24,12,6
24,13,7
24,14,10
24,15,10
24,16,4
24,17,9
24,18,10
24,19,12
24,20,14
24,21,12
24,22,19
24,23,12
24,25,19
24,26,6
24,27,2
24,28,10
24,29,6
24,30,13
24,31,7
24,32,7
24,33,16
24,34,7
24,35,1
24,36,12
24,37,18
24,38,9
24,39,12
24,40,18
24,41,13
24,42,13
24,43,16
24,44,4
24,45,4
24,46,10
24,47,17
24,48,9
24,49,4
24,50,14
25,1,12
25,2,20
25,3,5
25,4,11
25,5,4
25,6,18
25,7,5
25,8,8
25,9,10
25,10,17
25,11,14
25,12,16
25,13,11
25,14,16
25,15,17
25,16,6
25,17,18
25,18,7
25,19,3
25,20,17
25,21,14
25,22,14
25,23,20
25,24,19
25,26,12
25,27,11
25,28,1
25,29,1
25,30,9
25,31,16
25,32,17
25,33,6
25,34,3
25,35,13
25,36,7
25,37,5
25,38,12
25,39,8
25,40,9
25,41,1
25,42,5
25,43,19
25,44,7
25,45,8
25,46,14
25,47,5
25,48,1
25,49,5
25,50,17
26,1,12
26,2,16
26,3,19
26,4,3
26,5,14
26,6,12
26,7,10
26,8,10
26,9,12
26,10,11
26,11,1
26,12,4
26,13,17
26,14,9
26,15,2
26,16,15
26,17,10
26,18,20
26,19,19
26,20,3
26,21,12
26,22,6
26,23,20
26,24,3
26,25,15
26,27,2
26,28,11
26,29,9
26,30,5
26,31,4
26,32,4
26,33,17
26,34,19
26,35,12
26,36,3
26,37,9
26,38,10
26,39,17
26,40,14
26,41,12
26,42,15
26,43,7
26,44,17
26,45,11
26,46,5
26,47,1
26,48,11
26,49,1
26,50,10
27,1,8
27,2,12
27,3,19
27,4,12
27,5,16
27,6,9
27,7,9
27,8,17
27,9,14
27,10,2
27,11,17
27,12,6
27,13,20
27,14,20
27,15,19
27,16,4
27,17,7
27,18,6
27,19,10
27,20,9
27,21,2
27,22,9
27,23,2
27,24,1
27,25,15
27,26,12
27,28,10
27,29,7
27,30,15
27,31,20
27,32,6
27,33,1
27,34,3
27,35,14
27,36,14
27,37,10
27,38,18
27,39,18
27,40,1
27,41,15
27,42,5
27,43,6
27,44,20
27,45,8
27,46,11
27,47,13
27,48,16
27,49,16
27,50,7
28,1,3
28,2,12
28,3,7
28,4,8
28,5,18
28,6,16
28,7,13
28,8,1
28,9,20
28,10,2
28,11,17
28,12,16
28,13,15
28,14,13
28,15,4
28,16,7
28,17,16
28,18,2
28,19,2
28,20,12
28,21,20
28,22,9
28,23,6
28,24,16
28,25,16
28,26,5
28,27,16
28,29,14
28,30,3
28,31,8
28,32,4
28,33,7
28,34,19
28,35,16
28,36,14
28,37,7
28,38,18
28,39,11
28,40,14
28,41,7
28,42,8
28,43,13
28,44,11
28,45,2
28,46,15
28,47,5
28,48,10
28,49,12
28,50,1
29,1,10
29,2,20
29,3,15
29,4,4
29,5,15
29,6,17
29,7,6
29,8,5
29,9,20
29,10,8
29,11,4
29,12,6
29,13,16
29,14,18
29,15,11
29,16,11
29,17,20
29,18,20
29,19,8
29,20,4
29,21,6
29,22,3
29,23,13
29,24,15
29,25,5
29,26,9
29,27,17
29,28,14
29,30,11
29,31,19
29,32,20
29,33,5
29,34,14
29,35,19
29,36,15
29,37,6
29,38,4
29,39,7
29,40,13
29,41,6
29,42,11
29,43,13
29,44,6
29,45,15
29,46,12
29,47,4
29,48,11
29,49,14
29,50,11
30,1,9
30,2,6
30,3,7
30,4,14
30,5,15
30,6,14
30,7,20
30,8,12
30,9,9
30,10,17
30,11,16
30,12,10
30,13,1
30,14,19
30,15,6
30,16,2
30,17,1
30,18,16
30,19,5
30,20,19
30,21,19
30,22,14
30,23,17
30,24,17
30,25,10
30,26,7
30,27,10
30,28,10
30,29,11
30,31,4
30,32,4
30,33,1
30,34,7
30,35,3
30,36,17
30,37,2
30,38,11
30,39,2
30,40,2
30,41,10
30,42,9
30,43,5
30,44,5
30,45,8
30,46,15
30,47,5
30,48,8
30,49,20
30,50,3
31,1,18
31,2,10
31,3,1
31,4,10
31,5,3
31,6,1
31,7,7
31,8,11
31,9,13
31,10,8
31,11,12
31,12,19
31,13,9
31,14,16
31,15,10
31,16,15
31,17,7
31,18,20
31,19,14
31,20,5
31,21,12
31,22,7
31,23,1
31,24,17
31,25,18
31,26,12
31,27,8
31,28,1
31,29,3
31,30,8
31,32,17
31,33,14
31,34,12
31,35,8
31,36,10
31,37,1
31,38,11
31,39,2
31,40,19
31,41,10
31,42,7
31,43,16
31,44,7
31,45,15
31,46,20
31,47,6
31,48,14
31,49,14
31,50,18
32,1,4
32,2,1
32,3,9
32,4,5
32,5,15
32,6,14
32,7,18
32,8,9
32,9,7
32,10,14
32,11,7
32,12,18
32,13,5
32,14,19
32,15,11
32,16,15
32,17,6
32,18,19
32,19,18
32,20,2
32,21,17
32,22,4
32,23,18
32,24,9
32,25,19
32,26,6
32,27,16
32,28,3
32,29,6
32,30,7
32,31,16
32,33,17
32,34,16
32,35,7
32,36,13
32,37,17
32,38,9
32,39,15
32,40,3
32,41,7
32,42,19
32,43,16
32,44,2
32,45,6
32,46,19
32,47,4
32,48,11
32,49,10
32,50,15
33,1,20
33,2,13
33,3,20
33,4,14
33,5,16
33,6,11
33,7,11
33,8,11
33,9,12
33,10,20
33,11,18
33,12,5
33,13,13
33,14,1
33,15,16
33,16,13
33,17,5
33,18,10
33,19,14
33,20,7
33,21,20
33,22,11
33,23,2
33,24,19
33,25,5
33,26,20
33,27,3
33,28,6
33,29,4
33,30,9
33,31,17
33,32,10
33,34,1
33,35,8
33,36,15
33,37,9
33,38,6
33,39,9
33,40,13
33,41,18
33,42,15
33,43,5
33,44,10
33,45,8
33,46,12
33,47,14
33,48,12
33,49,5
33,50,17
34,1,3
34,2,18
34,3,10
34,4,14
34,5,5
34,6,17
34,7,2
34,8,10
34,9,14
34,10,5
34,11,2
34,12,1
34,13,11
34,14,16
34,15,16
34,16,6
34,17,5
34,18,14
34,19,9
34,20,7
34,21,3
34,22,1
34,23,7
34,24,17
34,25,20
34,26,7
34,27,15
34,28,17
34,29,9
34,30,1
34,31,10
34,32,5
34,33,1
34,35,8
34,36,6
34,37,15
34,38,17
34,39,2
34,40,8
34,41,15
34,42,3
34,43,19
34,44,19
34,45,18
34,46,11
34,47,15
34,48,16
34,49,20
34,50,6
35,1,17
35,2,7
35,3,10
35,4,16
35,5,9
35,6,12
35,7,6
35,8,19
35,9,18
35,10,12
35,11,6
35,12,19
35,13,2
35,14,15
35,15,13
35,16,9
35,17,1
35,18,16
35,19,1
35,20,17
35,21,9
35,22,17
35,23,20
35,24,15
35,25,17
35,26,18
35,27,20
35,28,4
35,29,11
35,30,12
35,31,18
35,32,9
35,33,11
35,34,5
35,36,9
35,37,14
35,38,9
35,39,11
35,40,14
35,41,18
35,42,14
35,43,6
35,44,11
35,45,2
35,46,3
35,47,10
35,48,1
35,49,1
35,50,4
36,1,17
36,2,18
36,3,8
36,4,15
36,5,9
36,6,18
36,7,19
36,8,18
36,9,19
36,10,4
36,11,1
36,12,16
36,13,6
36,14,13
36,15,11
36,16,12
36,17,16
36,18,7
36,19,15
36,20,7
36,21,5
36,22,20
36,23,3
36,24,10
36,25,5
36,26,18
36,27,6
36,28,3
36,29,5
36,30,18
36,31,3
36,32,19
36,33,9
36,34,4
36,35,9
36,37,18
36,38,8
36,39,16
36,40,19
36,41,5
36,42,17
36,43,9
36,44,9
36,45,1
36,46,6
36,47,4
36,48,13
36,49,8
36,50,4
37,1,7
37,2,4
37,3,16
37,4,8
37,5,2
37,6,6
37,7,18
37,8,17
37,9,17
37,10,11
37,11,11
37,12,3
37,13,3
37,14,16
37,15,12
37,16,3
37,17,6
37,18,16
37,19,4
37,20,2
37,21,6
37,22,2
37,23,5
37,24,18
37,25,14
37,26,20
37,27,15
37,28,4
37,29,1
37,30,4
37,31,10
37,32,11
37,33,12
37,34,16
37,35,20
37,36,17
37,38,19
37,39,17
37,40,17
37,41,17
37,42,2
37,43,4
37,44,13
37,45,20
37,46,9
37,47,13
37,48,5
37,49,13
37,50,1
38,1,11
38,2,17
38,3,2
38,4,3
38,5,14
38,6,4
38,7,8
38,8,18
38,9,19
38,10,4
38,11,15
38,12,17
38,13,9
38,14,13
38,15,1
38,16,9
38,17,20
38,18,6
38,19,10
38,20,6
38,21,8
38,22,2
38,23,13
38,24,17
38,25,14
38,26,11
38,27,5
38,28,1
38,29,12
38,30,5
38,31,16
38,32,12
38,33,17
38,34,15
38,35,8
38,36,12
38,37,12
38,39,7
38,40,7
38,41,3
38,42,12
38,43,1
38,44,15
38,45,7
38,46,14
38,47,16
38,48,17
38,49,6
38,50,6
39,1,8
39,2,2
39,3,6
39,4,19
39,5,7
39,6,20
39,7,9
39,8,1
39,9,3
39,10,8
39,11,15
39,12,3
39,13,10
39,14,10
39,15,13
39,16,17
39,17,5
39,18,2
39,19,9
39,20,6
39,21,12
39,22,12
39,23,17
39,24,19
39,25,5
39,26,8
39,27,16
39,28,11
39,29,8
39,30,3
39,31,12
39,32,11
39,33,13
39,34,6
39,35,20
39,36,14
39,37,12
39,38,12
39,40,16
39,41,7
39,42,13
39,43,8
39,44,9
39,45,4
39,46,19
39,47,14
39,48,14
39,49,14
39,50,12
40,1,11
40,2,20
40,3,2
40,4,2
40,5,6
40,6,10
40,7,3
40,8,14
40,9,5
40,10,5
40,11,15
40,12,8
40,13,5
40,14,12
40,15,15
40,16,2
40,17,4
40,18,17
40,19,6
40,20,16
40,21,7
40,22,4
40,23,15
40,24,14
40,25,3
40,26,6
40,27,10
40,28,3
40,29,4
40,30,7
40,31,15
40,32,18
40,33,15
40,34,17
40,35,3
40,36,4
40,37,1
40,38,14
40,39,7
40,41,1
40,42,7
40,43,13
40,44,6
40,45,11
40,46,4
40,47,19
40,48,11
40,49,19
40,50,15
41,1,18
41,2,9
41,3,9
41,4,18
41,5,13
41,6,4
41,7,20
41,8,20
41,9,9
41,10,13
41,11,2
41,12,13
41,13,7
41,14,11
41,15,14
41,16,16
41,17,9
41,18,20
41,19,15
41,20,15
41,21,7
41,22,18
41,23,4
41,24,3
41,25,20
41,26,3
41,27,13
41,28,9
41,29,13
41,30,2
41,31,16
41,32,5
41,33,1
41,34,13
41,35,15
41,36,20
41,37,13
41,38,16
41,39,15
41,40,7
41,42,2
41,43,15
41,44,4
41,45,13
41,46,6
41,47,12
41,48,17
41,49,12
41,50,11
42,1,12
42,2,19
42,3,6
42,4,10
42,5,12
42,6,10
42,7,3
42,8,10
42,9,9
42,10,14
42,11,3
42,12,13
42,13,4
42,14,1
42,15,2
42,16,17
42,17,7
42,18,14
42,19,19
42,20,8
42,21,20
42,22,15
42,23,8
42,24,11
42,25,10
42,26,1
42,27,3
42,28,10
42,29,4
42,30,17
42,31,6
42,32,12
42,33,3
42,34,9
42,35,18
42,36,10
42,37,2
42,38,1
42,39,12
42,40,2
42,41,13
42,43,6
42,44,9
42,45,6
42,46,8
42,47,17
42,48,3
42,49,8
42,50,5
43,1,1
43,2,3
43,3,2
43,4,12
43,5,16
43,6,9
43,7,11
43,8,4
43,9,19
43,10,10
43,11,1
43,12,9
43,13,11
43,14,8
43,15,1
43,16,13
43,17,15
43,18,13
43,19,17
43,20,13
43,21,19
43,22,15
43,23,1
43,24,20
43,25,3
43,26,15
43,27,13
43,28,19
43,29,12
43,30,16
43,31,1
43,32,9
43,33,6
43,34,17
43,35,18
43,36,6
43,37,3
43,38,2
43,39,7
43,40,6
43,41,3
43,42,16
43,44,8
43,45,3
43,46,14
43,47,20
43,48,5
43,49,1
43,50,15
44,1,3
44,2,10
44,3,2
44,4,1
44,5,17
44,6,9
44,7,8
44,8,11
44,9,16
44,10,17
44,11,3
44,12,18
44,13,15
44,14,8
44,15,17
44,16,6
44,17,2
44,18,14
44,19,10
44,20,17
44,21,14
44,22,13
44,23,11
44,24,15
44,25,5
44,26,19
44,27,17
44,28,11
44,29,18
44,30,10
44,31,20
44,32,13
44,33,3
44,34,13
44,35,10
44,36,5
44,37,18
44,38,16
44,39,15
44,40,4
44,41,13
44,42,13
44,43,5
44,45,18
44,46,14
44,47,2
44,48,13
44,49,10
44,50,4
45,1,6
45,2,19
45,3,11
45,4,7
45,5,10
45,6,13
45,7,3
45,8,12
45,9,12
45,10,3
45,11,15
45,12,15
45,13,7
45,14,15
45,15,4
45,16,14
45,17,7
45,18,5
45,19,8
45,20,4
45,21,16
45,22,18
45,23,12
45,24,14
45,25,1
45,26,1
45,27,20
45,28,20
45,29,3
45,30,12
45,31,5
45,32,5
45,33,6
45,34,14
45,35,7
45,36,15
45,37,19
45,38,8
45,39,14
45,40,2
45,41,2
45,42,7
45,43,19
45,44,4
45,46,15
45,47,13
45,48,10
45,49,10
45,50,15
46,1,7
46,2,5
46,3,2
46,4,11
46,5,14
46,6,6
46,7,15
46,8,16
46,9,16
46,10,20
46,11,10
46,12,11
46,13,5
46,14,16
46,15,6
46,16,13
46,17,15
46,18,3
46,19,16
46,20,6
46,21,20
46,22,2
46,23,11
46,24,19
46,25,11
46,26,18
46,27,17
46,28,11
46,29,5
46,30,20
46,31,10
46,32,5
46,33,15
46,34,14
46,35,14
46,36,3
46,37,11
46,38,2
46,39,1
46,40,11
46,41,16
46,42,13
46,43,10
46,44,3
46,45,12
46,47,5
46,48,9
46,49,2
46,50,5
47,1,19
47,2,15
47,3,11
47,4,1
47,5,9
47,6,14
47,7,5
47,8,10
47,9,3
47,10,7
47,11,18
47,12,8
47,13,19
47,14,3
47,15,4
47,16,13
47,17,1
47,18,10
47,19,12
47,20,8
47,21,8
47,22,12
47,23,20
47,24,1
47,25,3
47,26,1
47,27,4
47,28,19
47,29,5
47,30,5
47,31,13
47,32,13
47,33,17
47,34,5
47,35,6
47,36,18
47,37,5
47,38,2
47,39,16
47,40,10
47,41,17
47,42,14
47,43,20
47,44,11
47,45,19
47,46,17
47,48,12
47,49,12
47,50,20
48,1,15
48,2,2
48,3,9
48,4,18
48,5,3
48,6,12
48,7,8
48,8,18
48,9,5
48,10,5
48,11,5
48,12,3
48,13,5
48,14,14
48,15,8
48,16,20
48,17,10
48,18,2
48,19,2
48,20,3
48,21,20
48,22,16
48,23,17
48,24,14
48,25,10
48,26,15
48,27,18
48,28,19
48,29,8
48,30,17
